1	66.2
2	67
3	67.2
4	67.6
5	66.8
6	67.1
7	67
8	66.4
9	66.7
10	68.7
11	68
12	68.8
13	67.5
14	66.6
15	66.7
16	67.2
17	66.6
18	66.2
19	67
20	66.9
21	66.7
22	65.5
23	66.3
24	67.1
25	67
26	67
27	67.1
28	67.5
29	67.5
30	66.3
31	67
32	66.6
33	67.6
34	67.2
35	66.6
36	66.9
37	66.5
38	66.7
39	66.5
40	67.4
41	68.5
42	67.7
43	67
44	68.2
45	68.9
46	68.8
47	68.5
48	69.6
49	68.8
50	68.6
51	68.1
52	67.2
53	66.9
54	67.8
55	66.6
56	67.7
57	67.8
58	67.6
59	67.4
60	67.3
61	67.1
62	67.4
63	67.5
64	67.1
65	67.3
66	67.5
67	68.1
68	68.2
69	69.2
70	69.3
71	68.8
72	65.8
73	68.5
74	68
75	68.3
76	68.4
77	67.9
78	67.9
79	69
80	68.2
81	67.4
82	67.6
83	69.1
84	68.8
85	69.3
86	69.5
87	69.3
88	68.6
89	67.6
90	69.3
91	68.1
92	68
93	68
94	68.6
95	68.1
96	68
97	68
98	67.9
99	67.2
100	67.8
101	68
102	67.8
103	67.4
104	67.7
105	67.7
106	68.7
107	68.2
108	67.8
109	68.5
110	68.2
111	69.6
112	68.2
113	67.6
114	68.7
115	68.2
116	68.8
117	71.4
118	70.4
119	70.7
120	70.8
121	71.1
