1	70.7
2	70.6
3	70.2
4	69.2
5	70
6	69.1
7	68.2
8	69.1
9	70.8
10	72.3
11	73
12	71.1
13	71.5
14	71.4
15	70.9
16	70.8
17	71.7
18	71.4
19	71
20	70.4
21	70.6
22	71.4
23	70.8
24	70
25	70
26	69.7
27	69.4
28	69.2
29	69.2
30	69.6
31	68.1
32	71.6
33	70.5
34	69.1
35	69
36	70.3
37	69.3
38	69.7
39	68.2
40	68
41	67.4
42	68
43	68.9
44	69.7
45	71.1
46	71.5
47	70.7
48	70.8
49	70.6
50	70
51	68.9
52	71.2
53	73.6
54	72.1
55	71.6
56	71.5
57	72.6
58	69.9
59	70.8
60	70.6
61	69.8
62	68.7
63	69.2
64	69.8
65	70
66	68.3
67	67.5
68	67.7
69	69.1
70	68.9
71	69.2
72	69.3
73	68.5
74	67.8
75	68
76	68.3
77	69.3
78	68.4
79	68.1
80	69.8
81	69.5
82	69.6
83	70.7
84	70.4
85	70.5
86	72.1
87	73.5
88	73.9
89	74
90	72.7
91	72.8
92	73.3
93	71.6
94	73.3
95	73.7
96	75.6
97	75.5
98	76.9
99	73.6
100	71.4
101	70.5
102	69.5
103	69.6
104	71.1
105	70.5
106	71
107	71.2
108	72.5
109	71.5
110	73.8
111	74.2
112	73.8
113	75.5
114	75.9
115	75.7
116	75.6
117	75.4
118	75
119	75.3
120	74.6
121	71.9
