0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.796875722245248275e-02
2.000000000000000000e+00 7.298041143212684323e-02
3.000000000000000000e+00 8.510833776891257862e-02
4.000000000000000000e+00 9.511066161101366934e-02
5.000000000000000000e+00 1.036901948884963731e-01
6.000000000000000000e+00 1.127324155531974625e-01
7.000000000000000000e+00 1.207705692413536119e-01
8.000000000000000000e+00 1.279630995270612248e-01
9.000000000000000000e+00 1.344367789899008625e-01
1.000000000000000000e+01 1.402942459118476093e-01
1.100000000000000000e+01 1.463856397391319064e-01
1.200000000000000000e+01 1.585433300952260594e-01
1.300000000000000000e+01 1.696883517552669196e-01
1.400000000000000000e+01 1.791578942899661187e-01
1.500000000000000000e+01 1.810257166328509970e-01
1.600000000000000000e+01 1.826265441554813518e-01
1.700000000000000000e+01 1.840138062765711846e-01
1.800000000000000000e+01 1.852275679185279023e-01
1.900000000000000000e+01 1.849116412699886025e-01
2.000000000000000000e+01 1.737155158159609525e-01
2.100000000000000000e+01 1.648698002549621455e-01
2.200000000000000000e+01 1.577046684866796611e-01
2.300000000000000000e+01 1.517827325733939192e-01
2.400000000000000000e+01 1.467560135523105214e-01
2.500000000000000000e+01 1.420536596574399624e-01
2.600000000000000000e+01 1.379987027801812538e-01
2.700000000000000000e+01 1.352287722515889412e-01
2.800000000000000000e+01 1.394915972279232308e-01
2.900000000000000000e+01 1.436868969383157668e-01
3.000000000000000000e+01 1.478162632256271869e-01
3.100000000000000000e+01 1.518812382879519418e-01
3.200000000000000000e+01 1.558833165989835234e-01
3.300000000000000000e+01 1.598239467399231728e-01
3.400000000000000000e+01 1.637045331476501275e-01
3.500000000000000000e+01 1.675264377835845031e-01
3.600000000000000000e+01 1.719888477099316970e-01
3.700000000000000000e+01 1.824208287917934157e-01
3.800000000000000000e+01 1.871573468660426842e-01
3.900000000000000000e+01 1.922432386151116945e-01
4.000000000000000000e+01 1.977186398830245162e-01
4.100000000000000000e+01 2.036300790124521698e-01
4.200000000000000000e+01 2.100318023006432777e-01
4.300000000000000000e+01 2.169874435160567827e-01
4.400000000000000000e+01 2.245721463835377574e-01
4.500000000000000000e+01 2.328752902099114341e-01
4.600000000000000000e+01 2.420040285491612819e-01
4.700000000000000000e+01 2.520879386562878688e-01
4.800000000000000000e+01 2.629793052067757042e-01
4.900000000000000000e+01 2.721058262192121435e-01
5.000000000000000000e+01 2.821024963108496042e-01
5.100000000000000000e+01 2.930999886824725564e-01
5.200000000000000000e+01 3.046731546167751326e-01
5.300000000000000000e+01 3.119915321215290804e-01
5.400000000000000000e+01 3.201720660454505096e-01
5.500000000000000000e+01 3.293766443055418658e-01
5.600000000000000000e+01 3.398103914753512478e-01
5.700000000000000000e+01 3.490755595252776899e-01
5.800000000000000000e+01 3.352201912733044908e-01
5.900000000000000000e+01 3.214928798856739878e-01
6.000000000000000000e+01 3.078918581995329640e-01
6.100000000000000000e+01 2.944153914185382304e-01
6.200000000000000000e+01 2.810617763752220610e-01
6.300000000000000000e+01 2.678293408134393983e-01
6.400000000000000000e+01 2.547164426902610579e-01
6.500000000000000000e+01 2.417214694967012856e-01
6.600000000000000000e+01 2.288428375966899408e-01
6.700000000000000000e+01 2.160789915837192099e-01
6.800000000000000000e+01 2.039308877988225410e-01
6.900000000000000000e+01 1.964740504489764505e-01
7.000000000000000000e+01 1.892261057726084272e-01
7.100000000000000000e+01 1.821783972735119828e-01
7.200000000000000000e+01 1.753227402379800848e-01
7.300000000000000000e+01 1.686513900264169918e-01
7.400000000000000000e+01 1.621570128883660644e-01
7.500000000000000000e+01 1.558326590697323988e-01
7.600000000000000000e+01 1.501259691127783957e-01
7.700000000000000000e+01 1.485489850845283788e-01
7.800000000000000000e+01 1.475448427485424874e-01
7.900000000000000000e+01 1.525122236271083676e-01
8.000000000000000000e+01 1.581691991182430646e-01
8.100000000000000000e+01 1.646700792702933958e-01
8.200000000000000000e+01 1.722189248070201684e-01
8.300000000000000000e+01 1.758136083169675179e-01
8.400000000000000000e+01 1.407323502138668470e-01
8.500000000000000000e+01 1.161238558209489041e-01
8.600000000000000000e+01 1.018726959330868986e-01
8.700000000000000000e+01 1.114762432202023867e-01
8.800000000000000000e+01 1.235529330562725042e-01
8.900000000000000000e+01 1.391992967433251516e-01
9.000000000000000000e+01 1.569548089465465368e-01
9.100000000000000000e+01 1.484337048594988051e-01
9.200000000000000000e+01 1.405022536378879860e-01
9.300000000000000000e+01 1.331012969488066522e-01
9.400000000000000000e+01 1.261793339746769271e-01
9.500000000000000000e+01 1.197175743428535999e-01
9.600000000000000000e+01 1.138640074063612950e-01
9.700000000000000000e+01 1.083330017644149601e-01
9.800000000000000000e+01 1.030986101787952636e-01
9.900000000000000000e+01 9.888523773602463096e-02
1.000000000000000000e+02 1.016336613731016469e-01
1.010000000000000000e+02 1.043459351112979994e-01
1.020000000000000000e+02 1.073763283746706904e-01
1.030000000000000000e+02 1.108342265412601141e-01
1.040000000000000000e+02 1.152541789750349821e-01
1.050000000000000000e+02 1.203560821116720914e-01
1.060000000000000000e+02 1.263109555787936267e-01
1.070000000000000000e+02 1.333522197002523502e-01
1.080000000000000000e+02 1.418070127379630618e-01
1.090000000000000000e+02 1.521484732434943699e-01
1.100000000000000000e+02 1.643354810359984042e-01
1.110000000000000000e+02 1.718511589026667230e-01
1.120000000000000000e+02 1.807870358203281513e-01
1.130000000000000000e+02 1.915876659275132510e-01
1.140000000000000000e+02 2.049047586608837845e-01
1.150000000000000000e+02 2.217337530529566725e-01
1.160000000000000000e+02 2.436748526168607820e-01
1.170000000000000000e+02 2.734745429379913939e-01
1.180000000000000000e+02 3.162759053024531974e-01
1.190000000000000000e+02 3.829621020591057468e-01
1.200000000000000000e+02 5.012634385130952941e-01
