0.000000000000000000e+00 3.346207343333099660e-01
1.000000000000000000e+00 3.701599973419292811e-01
2.000000000000000000e+00 4.056992603505486517e-01
3.000000000000000000e+00 4.412385233591680223e-01
4.000000000000000000e+00 4.767777863677873373e-01
5.000000000000000000e+00 5.123170493764067635e-01
6.000000000000000000e+00 5.478563123850260785e-01
7.000000000000000000e+00 5.833955753936455046e-01
8.000000000000000000e+00 6.189348384022648197e-01
9.000000000000000000e+00 6.544741014108841348e-01
1.000000000000000000e+01 6.900133644195035609e-01
1.100000000000000000e+01 7.255526274281229870e-01
1.200000000000000000e+01 7.610918904367423021e-01
1.300000000000000000e+01 7.966311534453616172e-01
1.400000000000000000e+01 8.321704164539809323e-01
1.500000000000000000e+01 8.677096794626003584e-01
1.600000000000000000e+01 9.052669784824421972e-01
1.700000000000000000e+01 9.609866016032843072e-01
1.800000000000000000e+01 1.016706224724126528e+00
1.900000000000000000e+01 1.072425847844968638e+00
2.000000000000000000e+01 1.128145470965810748e+00
2.100000000000000000e+01 1.183865094086653080e+00
2.200000000000000000e+01 1.239584717207495190e+00
2.300000000000000000e+01 1.295304340328337300e+00
2.400000000000000000e+01 1.351023963449179632e+00
2.500000000000000000e+01 1.406743586570021742e+00
2.600000000000000000e+01 1.462463209690863852e+00
2.700000000000000000e+01 1.518182832811706184e+00
2.800000000000000000e+01 1.573902455932548294e+00
2.900000000000000000e+01 1.630383647969550820e+00
3.000000000000000000e+01 1.693718960251995531e+00
3.100000000000000000e+01 1.757054272534440464e+00
3.200000000000000000e+01 1.820389584816885176e+00
3.300000000000000000e+01 1.883724897099330109e+00
3.400000000000000000e+01 1.947060209381775042e+00
3.500000000000000000e+01 2.010395521664219753e+00
3.600000000000000000e+01 2.073730833946664465e+00
3.700000000000000000e+01 2.137066146229109620e+00
3.800000000000000000e+01 2.200401458511554331e+00
3.900000000000000000e+01 2.263736770793999042e+00
4.000000000000000000e+01 2.327072083076443754e+00
4.100000000000000000e+01 2.390407395358888909e+00
4.200000000000000000e+01 2.452613348252424608e+00
4.300000000000000000e+01 2.504655066645780970e+00
4.400000000000000000e+01 2.556696785039137776e+00
4.500000000000000000e+01 2.608738503432494138e+00
4.600000000000000000e+01 2.660780221825850500e+00
4.700000000000000000e+01 2.712821940219207306e+00
4.800000000000000000e+01 2.764863658612563668e+00
4.900000000000000000e+01 2.816905377005920030e+00
5.000000000000000000e+01 2.868947095399276837e+00
5.100000000000000000e+01 2.920988813792633199e+00
5.200000000000000000e+01 3.005176115331721132e+00
5.300000000000000000e+01 3.378673665182387431e+00
5.400000000000000000e+01 3.752171215033053286e+00
5.500000000000000000e+01 4.125668764883719142e+00
5.600000000000000000e+01 4.499166314734385885e+00
5.700000000000000000e+01 4.872663864585051741e+00
5.800000000000000000e+01 5.246161414435718484e+00
5.900000000000000000e+01 5.619658964286383451e+00
6.000000000000000000e+01 5.989454843000020290e+00
6.100000000000000000e+01 6.325935681480384432e+00
6.200000000000000000e+01 6.662416519960748573e+00
6.300000000000000000e+01 6.998897358441112715e+00
6.400000000000000000e+01 7.335378196921474192e+00
6.500000000000000000e+01 7.671859035401838334e+00
6.600000000000000000e+01 8.008339873882203364e+00
6.700000000000000000e+01 8.344820712362565729e+00
6.800000000000000000e+01 8.681301550842931647e+00
6.900000000000000000e+01 9.060275130039276092e+00
7.000000000000000000e+01 9.821683375679480577e+00
7.100000000000000000e+01 1.058309162131968506e+01
7.200000000000000000e+01 1.134449986695988954e+01
7.300000000000000000e+01 1.210590811260009403e+01
7.400000000000000000e+01 1.286731635824029851e+01
7.500000000000000000e+01 1.362872460388050300e+01
7.600000000000000000e+01 1.439013284952070748e+01
7.700000000000000000e+01 1.522359455109049442e+01
7.800000000000000000e+01 1.670553735602656076e+01
7.900000000000000000e+01 1.818748016096262532e+01
8.000000000000000000e+01 1.966942296589868988e+01
8.100000000000000000e+01 2.115136577083475800e+01
8.200000000000000000e+01 2.263330857577082256e+01
8.300000000000000000e+01 2.411525138070688712e+01
8.400000000000000000e+01 2.559719418564295168e+01
8.500000000000000000e+01 2.707913699057901624e+01
8.600000000000000000e+01 2.856107979551508436e+01
8.700000000000000000e+01 3.004302260045114892e+01
8.800000000000000000e+01 3.147592292754297461e+01
8.900000000000000000e+01 3.246744095403662556e+01
9.000000000000000000e+01 3.345895898053027651e+01
9.100000000000000000e+01 3.445047700702392035e+01
9.200000000000000000e+01 3.544199503351757130e+01
9.300000000000000000e+01 3.643351306001122225e+01
9.400000000000000000e+01 3.742503108650487320e+01
9.500000000000000000e+01 3.841654911299852415e+01
9.600000000000000000e+01 3.940806713949217510e+01
9.700000000000000000e+01 4.039958516598581895e+01
9.800000000000000000e+01 4.139110319247946990e+01
9.900000000000000000e+01 4.224029617587782326e+01
1.000000000000000000e+02 4.180856377141842017e+01
1.010000000000000000e+02 4.137683136695900998e+01
1.020000000000000000e+02 4.094509896249960690e+01
1.030000000000000000e+02 4.051336655804019671e+01
1.040000000000000000e+02 4.008163415358079362e+01
1.050000000000000000e+02 3.964990174912138343e+01
1.060000000000000000e+02 3.921816934466198035e+01
1.070000000000000000e+02 3.878643694020257726e+01
1.080000000000000000e+02 3.835470453574316707e+01
1.090000000000000000e+02 3.792297213128376399e+01
1.100000000000000000e+02 3.749123972682436090e+01
1.110000000000000000e+02 3.705950732236495071e+01
1.120000000000000000e+02 3.662777491790554762e+01
1.130000000000000000e+02 3.619604251344613743e+01
1.140000000000000000e+02 3.576431010898673435e+01
1.150000000000000000e+02 3.533257770452732416e+01
1.160000000000000000e+02 3.490084530006792107e+01
1.170000000000000000e+02 3.446911289560851799e+01
1.180000000000000000e+02 3.403738049114910780e+01
1.190000000000000000e+02 3.360564808668970471e+01
1.200000000000000000e+02 3.317391568223029452e+01
