0.000000000000000000e+00 3.810616595474864976e+00
1.000000000000000000e+00 4.172457404622950783e+00
2.000000000000000000e+00 4.534298213771036146e+00
3.000000000000000000e+00 4.896139022919122397e+00
4.000000000000000000e+00 5.162790680877342275e+00
5.000000000000000000e+00 4.572739978126774574e+00
6.000000000000000000e+00 3.982689275376205984e+00
7.000000000000000000e+00 3.392638572625637838e+00
8.000000000000000000e+00 2.880707997194544401e+00
9.000000000000000000e+00 3.071858567638729109e+00
1.000000000000000000e+01 3.208670060962105275e+00
1.100000000000000000e+01 2.856429860198207216e+00
1.200000000000000000e+01 2.504189659434308712e+00
1.300000000000000000e+01 2.190115250635129129e+00
1.400000000000000000e+01 2.219532969518419385e+00
1.500000000000000000e+01 2.248950688401709641e+00
1.600000000000000000e+01 2.278368407284999897e+00
1.700000000000000000e+01 2.307786126168290153e+00
1.800000000000000000e+01 2.337203845051580409e+00
1.900000000000000000e+01 2.373505222785930346e+00
2.000000000000000000e+01 2.471759530179816089e+00
2.100000000000000000e+01 2.570013837573702276e+00
2.200000000000000000e+01 2.668268144967588018e+00
2.300000000000000000e+01 2.748830870290702943e+00
2.400000000000000000e+01 2.670169356976878738e+00
2.500000000000000000e+01 2.591507843663054533e+00
2.600000000000000000e+01 2.512846330349230328e+00
2.700000000000000000e+01 2.417008027484392585e+00
2.800000000000000000e+01 2.166578618660434330e+00
2.900000000000000000e+01 1.916149209836476297e+00
3.000000000000000000e+01 1.665719801012518264e+00
3.100000000000000000e+01 1.420788504181823342e+00
3.200000000000000000e+01 1.225340215290497525e+00
3.300000000000000000e+01 1.029891926399171487e+00
3.400000000000000000e+01 8.344436375078456702e-01
3.500000000000000000e+01 6.575047807884504270e-01
3.600000000000000000e+01 6.471508136164283442e-01
3.700000000000000000e+01 6.367968464444062615e-01
3.800000000000000000e+01 6.264428792723841788e-01
3.900000000000000000e+01 6.173539324116320559e-01
4.000000000000000000e+01 6.196501683523100157e-01
4.100000000000000000e+01 6.219464042929879755e-01
4.200000000000000000e+01 6.266226881669754167e-01
4.300000000000000000e+01 6.527194034407469703e-01
4.400000000000000000e+01 6.803571153224592383e-01
4.500000000000000000e+01 7.218637966756380475e-01
4.600000000000000000e+01 7.633704780288168568e-01
4.700000000000000000e+01 7.991870456073131290e-01
4.800000000000000000e+01 7.837925892136677897e-01
4.900000000000000000e+01 7.683981328200223393e-01
5.000000000000000000e+01 7.656182710372425593e-01
5.100000000000000000e+01 8.763697607522519251e-01
5.200000000000000000e+01 9.871212504672611798e-01
5.300000000000000000e+01 1.093320305828981542e+00
5.400000000000000000e+01 1.158547452011100987e+00
5.500000000000000000e+01 1.223774598193220209e+00
5.600000000000000000e+01 1.270218666325272805e+00
5.700000000000000000e+01 1.147615032006725988e+00
5.800000000000000000e+01 1.075199854027510948e+00
5.900000000000000000e+01 1.454480783102272801e+00
6.000000000000000000e+01 1.833761712177034653e+00
6.100000000000000000e+01 2.194761929152337032e+00
6.200000000000000000e+01 2.391235737232507041e+00
6.300000000000000000e+01 2.587709545312676607e+00
6.400000000000000000e+01 2.784183353392844840e+00
6.500000000000000000e+01 2.975813042871839453e+00
6.600000000000000000e+01 3.123845664940258171e+00
6.700000000000000000e+01 3.271878287008676889e+00
6.800000000000000000e+01 3.419910909077095607e+00
6.900000000000000000e+01 3.567943531145514324e+00
7.000000000000000000e+01 3.708914446827034972e+00
7.100000000000000000e+01 3.786330005026470769e+00
7.200000000000000000e+01 3.863745563225906565e+00
7.300000000000000000e+01 3.941161121425341918e+00
7.400000000000000000e+01 4.018576679624778158e+00
7.500000000000000000e+01 4.044347725465776477e+00
7.600000000000000000e+01 3.605318160080815293e+00
7.700000000000000000e+01 3.166288594695854108e+00
7.800000000000000000e+01 2.727259029310892480e+00
7.900000000000000000e+01 2.306474224864301092e+00
8.000000000000000000e+01 2.049892268863048095e+00
8.100000000000000000e+01 1.793310312861795097e+00
8.200000000000000000e+01 1.536728356860542100e+00
8.300000000000000000e+01 1.280146400859288880e+00
8.400000000000000000e+01 1.043628842756345598e+00
8.500000000000000000e+01 9.876908657382018619e-01
8.600000000000000000e+01 9.317528887200580145e-01
8.700000000000000000e+01 8.758149117019141672e-01
8.800000000000000000e+01 8.198769346837703198e-01
8.900000000000000000e+01 7.639389576656265834e-01
9.000000000000000000e+01 7.235439712826885472e-01
9.100000000000000000e+01 8.230359006166120261e-01
9.200000000000000000e+01 9.225278299505355051e-01
9.300000000000000000e+01 1.011311435078801946e+00
9.400000000000000000e+01 1.003720122356148270e+00
9.500000000000000000e+01 1.025788357831856068e+00
9.600000000000000000e+01 1.314792527092832897e+00
9.700000000000000000e+01 1.603796696353809725e+00
9.800000000000000000e+01 1.886664844618337611e+00
9.900000000000000000e+01 2.114308803914820345e+00
1.000000000000000000e+02 2.341952763211302635e+00
1.010000000000000000e+02 2.569596722507784925e+00
1.020000000000000000e+02 2.747059656568433095e+00
1.030000000000000000e+02 2.472893363506543984e+00
1.040000000000000000e+02 2.198727070444654874e+00
1.050000000000000000e+02 1.924560777382765764e+00
1.060000000000000000e+02 1.668586837736785178e+00
1.070000000000000000e+02 1.576344078833993301e+00
1.080000000000000000e+02 1.484101319931201424e+00
1.090000000000000000e+02 1.391858561028409547e+00
1.100000000000000000e+02 1.299615802125617448e+00
1.110000000000000000e+02 1.207373043222825570e+00
1.120000000000000000e+02 1.112769668925756683e+00
1.130000000000000000e+02 9.969207560801942591e-01
1.140000000000000000e+02 8.810718432346318352e-01
1.150000000000000000e+02 7.652229303890694112e-01
1.160000000000000000e+02 6.493740175435069872e-01
1.170000000000000000e+02 5.335251046979445633e-01
1.180000000000000000e+02 4.176761918523821393e-01
1.190000000000000000e+02 3.018272790068197153e-01
1.200000000000000000e+02 1.859783661612572914e-01
